"","X18111","X18112","X18113","X18114","X18115","X18116","X18117","X18118","X18119","X18120","X18121","X18123","X18126","X18127","X18128","X18130","X18131","X18132","X18133","X18140","X18142","X18144","X18146","X18151","X18156","X18161","X18166","X18170","X18174","X18178","X18182","X18187","X18192","X18197","X18201","X18206","X18211","X18216","X18221","X18226","X18232","X18236","X18240","X18244","X18248","X18252","X18255","X18259","X18263","X18267","X18283","X18287","X18291","X18298","X18302","X18306","X18310","X18314","X18318","X18321","X18324","X18327","X18332","X18335","X18336","X18337","X18338","X18339","X18479","X18485","X18491","X18605","X18609","X18613","X18617","X18620","X18622","X18623","X18627","X18710","X18716","X18722","X18990","X19033","X19035","X19039","X19041","X19045","X19047","X19051","X19149","X19156","X19166","X19183","X19190","X19197","X4","X5","X6","X17","X22","X27","X31","X36","X38","X43","X48"
"X1974M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-7.700000e+00",NA," 9.900000e+00"," 1.720000e+01"," 6.530000e+01"," 9.400000e+00"," 1.060574e+02"," 8.223895e+01"," 1.335700e+00"," 1.234568e+00",NA,NA,NA," 6.187162e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.205727e+00"," 6.447453e-02",NA,NA," 1.304631e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.000000e+00",NA,NA," 1.278000e+01"," 1.080000e+01"," 1.290700e+01",NA,NA,NA," 3.893000e+02"," 9.892439e+01"," 9.815345e+01",NA," 6.790000e+00"," 1.534487e+05"," 9.974527e+01"," 1.022730e+02",NA,NA,NA," 1.924961e-01"," 5.523838e+01"," 1.357827e+00",NA,NA," 1.040551e+02"," 1.102362e+00"," 6.422662e+01"," 1.182266e+01",NA,"-2.580974e+00"," 4.067532e+00"," 4.573197e+00","-5.056653e-01",NA,NA,NA," 9.229000e+01",NA,NA,NA,NA,NA,NA,NA
"X1974M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.000000e-01",NA," 8.900000e+00"," 1.820000e+01"," 6.530000e+01"," 1.740000e+01"," 1.073268e+02"," 8.294077e+01"," 1.360100e+00"," 9.325681e-01",NA,NA,NA," 6.917756e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.116902e+00"," 4.510309e-01",NA,NA," 1.221109e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e+00",NA,NA," 1.374000e+01"," 1.145000e+01"," 1.356700e+01",NA,NA,NA," 3.787000e+02"," 9.844938e+01"," 9.789880e+01",NA," 6.510000e+00"," 1.309138e+05"," 9.910378e+01"," 1.021362e+02",NA,NA,NA," 1.440830e-01"," 5.366295e+01","-1.733649e+00",NA,NA," 1.021424e+02","-1.090343e+00"," 6.941062e+01","-1.468560e+01",NA,"-6.989853e+00"," 3.997839e+00"," 4.130781e+00","-1.329418e-01",NA,NA,NA," 8.508000e+01",NA,NA,NA,NA,NA,NA,NA
"X1974M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.300000e+00",NA," 2.900000e+00"," 1.320000e+01"," 6.130000e+01"," 1.440000e+01"," 1.109956e+02"," 8.068309e+01"," 1.397500e+00"," 7.818053e-01",NA,NA,NA," 2.748092e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.251841e+00"," 2.822322e+00",NA,NA," 1.219380e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.000000e+00",NA,NA," 1.413000e+01"," 1.140000e+01"," 1.383900e+01",NA,NA,NA," 3.981000e+02"," 9.782701e+01"," 9.765870e+01",NA," 6.610000e+00"," 1.204969e+05"," 9.838846e+01"," 1.019097e+02",NA,NA,NA,"-9.592494e-02"," 5.233369e+01"," 2.806736e+00",NA,NA," 8.913546e+01"," 3.228346e+00"," 5.303283e+01","-7.957070e+00",NA," 2.424243e-01"," 4.267329e+00"," 4.619673e+00","-3.523444e-01",NA,NA,NA," 9.161000e+01",NA,NA,NA,NA,NA,NA,NA
"X1974M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.300000e+00",NA,"-4.100000e+00"," 1.020000e+01"," 5.730000e+01"," 1.240000e+01"," 1.127422e+02"," 8.085220e+01"," 1.359800e+00"," 7.052186e-01",NA,NA,NA," 2.228826e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 8.000000e-01"," 1.185278e+00",NA,NA," 7.865781e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.000000e+00",NA,NA," 1.397000e+01"," 1.140000e+01"," 1.375200e+01",NA,NA,NA," 4.283000e+02"," 9.711402e+01"," 9.744675e+01",NA," 6.000000e+00"," 1.242763e+05"," 9.764765e+01"," 1.015622e+02",NA,NA,NA,"-7.201138e-01"," 4.898591e+01"," 0.000000e+00",NA,NA," 6.067332e+01"," 0.000000e+00"," 4.601378e+01"," 3.136543e+00",NA,"-7.738815e+00"," 2.995043e+00"," 3.431571e+00","-4.365287e-01",NA,NA,NA," 9.361000e+01",NA,NA,NA,NA,NA,NA,NA
"X1974M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.830000e+01",NA,"-1.210000e+01"," 3.200000e+00"," 5.030000e+01"," 4.000000e-01"," 1.135849e+02"," 8.120396e+01"," 1.383600e+00"," 6.302521e-01",NA,NA,NA," 3.706449e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.082251e+00"," 4.932182e-01",NA,NA," 1.242110e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-5.000000e+00",NA,NA," 1.392000e+01"," 1.138000e+01"," 1.342500e+01",NA,NA,NA," 5.343000e+02"," 9.641337e+01"," 9.729007e+01",NA," 5.140000e+00"," 1.307898e+05"," 9.694400e+01"," 1.010839e+02",NA,NA,NA,"-6.769732e-01"," 5.371218e+01","-4.680187e+00",NA,NA," 9.701611e+01","-4.958047e+00"," 5.918024e+01"," 5.241087e+00",NA,"-1.507208e+01"," 3.750547e+00"," 4.058563e+00","-3.080159e-01",NA,NA,NA," 9.040000e+01",NA,NA,NA,NA,NA,NA,NA
"X1974M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.830000e+01",NA,"-2.510000e+01","-7.800000e+00"," 4.730000e+01","-1.860000e+01"," 1.136168e+02"," 8.004045e+01"," 1.397100e+00"," 1.183020e+00",NA,NA,NA," 1.403250e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.213419e+00"," 3.680982e-01",NA,NA," 1.298137e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-7.000000e+00",NA,NA," 1.338000e+01"," 1.114000e+01"," 1.314900e+01",NA,NA,NA," 6.279000e+02"," 9.584546e+01"," 9.722387e+01",NA," 5.590000e+00"," 1.183716e+05"," 9.635796e+01"," 1.005157e+02",NA,NA,NA,"-1.947430e-01"," 5.971850e+01"," 1.636661e-01",NA,NA," 9.579193e+01","-7.223114e-01"," 6.665805e+01","-9.494740e+00",NA," 7.253086e+00"," 4.237360e+00"," 4.433011e+00","-1.956517e-01",NA,NA,NA," 9.931000e+01",NA,NA,NA,NA,NA,NA,NA
"X1974M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.630000e+01",NA,"-1.810000e+01","-8.800000e+00"," 4.430000e+01","-1.760000e+01"," 1.127855e+02"," 7.908664e+01"," 1.416000e+00"," 9.628611e-01",NA,NA,NA," 3.641661e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 9.167842e-01"," 0.000000e+00",NA,NA," 9.895942e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-7.000000e+00",NA,NA," 1.226000e+01"," 1.117000e+01"," 1.242900e+01",NA,NA,NA," 6.935000e+02"," 9.550648e+01"," 9.728194e+01",NA," 5.730000e+00"," 1.103885e+05"," 9.596741e+01"," 9.991832e+01",NA,NA,NA,"-7.317082e-01"," 6.094930e+01","-3.921569e+00",NA,NA," 9.112475e+01","-3.556993e+00"," 6.711681e+01","-6.744096e+00",NA,"-4.316547e-01"," 4.063723e+00"," 4.049824e+00"," 1.389928e-02",NA,NA,NA," 1.077100e+02",NA,NA,NA,NA,NA,NA,NA
"X1974M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.730000e+01",NA,"-1.710000e+01","-2.280000e+01"," 3.930000e+01","-2.560000e+01"," 1.148832e+02"," 7.647212e+01"," 1.475900e+00"," 7.493188e-01",NA,NA,NA," 1.451379e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 8.385744e-01"," 1.222494e-01",NA,NA," 9.237989e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6.000000e+00",NA,NA," 1.153000e+01"," 1.121000e+01"," 1.186700e+01",NA,NA,NA," 7.234000e+02"," 9.535713e+01"," 9.745456e+01",NA," 5.850000e+00"," 1.335780e+05"," 9.576300e+01"," 9.934918e+01",NA,NA,NA,"-2.407866e+00"," 6.119546e+01","-1.700680e+00",NA,NA," 8.247899e+01","-1.676446e+00"," 7.615442e+01"," 2.100711e+01",NA," 3.179191e+00"," 4.585020e+00"," 4.567549e+00"," 1.747053e-02",NA,NA,NA," 1.061800e+02",NA,NA,NA,NA,NA,NA,NA
"X1975M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.930000e+01",NA,"-9.100000e+00","-2.380000e+01"," 3.630000e+01","-1.860000e+01"," 1.159324e+02"," 7.389143e+01"," 1.517100e+00"," 6.761325e-01",NA,NA,NA," 2.318841e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.108801e+00"," 3.296703e+00",NA,NA," 1.013020e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.000000e+00",NA,NA," 1.103000e+01"," 1.090000e+01"," 1.141500e+01",NA,NA,NA," 7.657000e+02"," 9.533420e+01"," 9.768918e+01",NA," 6.440000e+00"," 1.060931e+05"," 9.568461e+01"," 9.884200e+01",NA,NA,NA,"-5.538745e-01"," 6.030928e+01","-1.124567e+00",NA,NA," 8.400921e+01","-1.875533e+00"," 6.041889e+01","-2.057587e+01",NA," 1.694678e+01"," 4.239581e+00"," 4.380793e+00","-1.412126e-01",NA,NA,NA," 9.880000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.330000e+01",NA,"-1.910000e+01","-2.980000e+01"," 3.230000e+01","-4.260000e+01"," 1.164459e+02"," 7.245902e+01"," 1.573700e+00"," 9.402283e-01",NA,NA,NA," 6.373938e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.539411e-01"," 1.773050e-01",NA,NA," 7.638109e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e+00",NA,NA," 9.790000e+00"," 1.069000e+01"," 9.955000e+00",NA,NA,NA," 7.699000e+02"," 9.537649e+01"," 9.790852e+01",NA," 6.370000e+00"," 1.372667e+05"," 9.569542e+01"," 9.841517e+01",NA,NA,NA,"-1.113919e+00"," 5.853693e+01","-3.499563e-01",NA,NA," 8.791128e+01","-4.344049e-01"," 6.262095e+01"," 2.938322e+01"," 1.112235e+00","-1.437126e+00"," 4.553984e+00"," 4.381973e+00"," 1.720114e-01",NA,NA,NA," 9.958000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.130000e+01",NA,"-1.710000e+01","-3.180000e+01"," 3.130000e+01","-4.060000e+01"," 1.181829e+02"," 7.101478e+01"," 1.556100e+00"," 1.064538e+00",NA,NA,NA," 3.518649e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 8.163265e-01"," 1.179941e-01",NA,NA," 8.226047e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.000000e+00",NA,NA," 8.940000e+00"," 1.034000e+01"," 9.173000e+00",NA,NA,NA," 7.548000e+02"," 9.552534e+01"," 9.807600e+01",NA," 6.820000e+00"," 1.166924e+05"," 9.576640e+01"," 9.807586e+01",NA,NA,NA,"-4.608474e-01"," 5.656764e+01","-1.492537e+00",NA,NA," 8.645757e+01","-2.268761e+00"," 6.661218e+01","-1.498853e+01","-9.000000e-01"," 6.682868e+00"," 4.689703e+00"," 4.550391e+00"," 1.393122e-01",NA,NA,NA," 9.885000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.030000e+01",NA,"-1.410000e+01","-3.480000e+01"," 3.330000e+01","-4.560000e+01"," 1.199463e+02"," 7.099111e+01"," 1.585600e+00"," 1.184990e+00",NA,NA,NA," 1.683029e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 8.771930e-01","-7.660577e-01",NA,NA," 9.544400e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.000000e+00",NA,NA," 8.240000e+00"," 1.036000e+01"," 8.283000e+00",NA,NA,NA," 7.573000e+02"," 9.580479e+01"," 9.821020e+01",NA," 7.370000e+00"," 1.143733e+05"," 9.591836e+01"," 9.781832e+01",NA,NA,NA,"-1.594641e+00"," 5.504145e+01"," 2.673797e-01",NA,NA," 8.584548e+01"," 4.464286e-01"," 6.541940e+01","-1.987406e+00","-1.109990e+00"," 8.200456e+00"," 4.957835e+00"," 4.731526e+00"," 2.263090e-01",NA,NA,NA," 9.269000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.930000e+01",NA,"-1.510000e+01","-3.180000e+01"," 3.230000e+01","-4.460000e+01"," 1.232992e+02"," 6.853217e+01"," 1.621100e+00"," 8.458035e-01",NA,NA,NA," 4.827586e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.357860e-01"," 1.187648e-01",NA,NA," 7.650678e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.000000e+00",NA,NA," 7.580000e+00"," 1.031000e+01"," 7.597000e+00",NA,NA,NA," 7.369000e+02"," 9.623765e+01"," 9.835114e+01",NA," 6.770000e+00"," 1.171417e+05"," 9.617798e+01"," 9.763531e+01",NA,NA,NA,"-1.515955e+00"," 4.947823e+01","-2.844444e+00",NA,NA," 8.163737e+01","-3.466667e+00"," 6.431837e+01"," 2.420487e+00"," 2.142857e+00","-8.210526e+00"," 4.401342e+00"," 4.102507e+00"," 2.988353e-01",NA,NA,NA," 9.182000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.430000e+01",NA,"-1.110000e+01","-2.980000e+01"," 2.730000e+01","-4.660000e+01"," 1.248622e+02"," 6.771873e+01"," 1.623700e+00"," 9.677419e-01",NA,NA,NA," 6.177076e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.304117e-01","-4.151839e-01",NA,NA," 7.764235e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.000000e+00",NA,NA," 7.260000e+00"," 1.021000e+01"," 7.321000e+00",NA,NA,NA," 7.383000e+02"," 9.686385e+01"," 9.852891e+01",NA," 6.710000e+00"," 1.289824e+05"," 9.657418e+01"," 9.752362e+01",NA,NA,NA,"-8.492460e-01"," 4.869051e+01"," 2.470265e+00",NA,NA," 8.661059e+01"," 4.051565e+00"," 7.202556e+01"," 1.010802e+01","-4.495504e+00","-2.752294e+00"," 5.145718e+00"," 4.524137e+00"," 6.215818e-01",NA,NA,NA," 9.263000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.230000e+01",NA,"-1.010000e+01","-2.680000e+01"," 3.330000e+01","-4.960000e+01"," 1.236535e+02"," 7.140713e+01"," 1.499300e+00"," 6.389776e-01",NA,NA,NA," 2.046385e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.251154e-01","-1.191185e-01",NA,NA," 8.186879e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e+00",NA,NA," 7.330000e+00"," 1.020000e+01"," 7.278000e+00",NA,NA,NA," 7.656000e+02"," 9.769989e+01"," 9.875738e+01",NA," 7.040000e+00"," 1.280474e+05"," 9.711162e+01"," 9.748429e+01",NA,NA,NA," 9.100645e-01"," 4.701662e+01","-1.160714e+00",NA,NA," 7.039023e+01","-1.327434e+00"," 5.358335e+01","-7.248719e-01"," 3.451883e+00"," 3.773585e+00"," 4.680513e+00"," 4.369316e+00"," 3.111974e-01",NA,NA,NA," 9.841000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.030000e+01",NA,"-8.100000e+00","-2.380000e+01"," 3.830000e+01","-5.360000e+01"," 1.235708e+02"," 7.402672e+01"," 1.490900e+00"," 1.015873e+00",NA,NA,NA," 2.673797e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 6.544503e-01"," 0.000000e+00",NA,NA," 6.271641e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e+00",NA,NA," 7.120000e+00"," 1.011000e+01"," 7.177000e+00",NA,NA,NA," 7.970000e+02"," 9.874399e+01"," 9.902536e+01",NA," 7.200000e+00"," 1.367518e+05"," 9.778542e+01"," 9.752156e+01",NA,NA,NA," 7.426927e-01"," 4.091185e+01"," 0.000000e+00",NA,NA," 4.682481e+01"," 0.000000e+00"," 4.569265e+01"," 6.797776e+00"," 3.033367e-01"," 4.204545e+00"," 3.057364e+00"," 2.994083e+00"," 6.328102e-02",NA,NA,NA," 9.456000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.830000e+01",NA," 8.900000e+00","-1.580000e+01"," 4.330000e+01","-5.160000e+01"," 1.229080e+02"," 7.560964e+01"," 1.446200e+00"," 1.131364e+00",NA,NA,NA," 4.666667e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 8.452536e-01"," 7.155635e-01",NA,NA," 7.897972e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e+00",NA,NA," 7.050000e+00"," 1.010000e+01"," 6.917000e+00",NA,NA,NA," 9.458000e+02"," 9.993017e+01"," 9.933556e+01",NA," 7.040000e+00"," 1.320614e+05"," 9.856714e+01"," 9.763670e+01",NA,NA,NA,"-1.579678e-01"," 5.056133e+01"," 7.226739e-01",NA,NA," 8.201992e+01"," 1.345291e+00"," 6.055652e+01","-3.429878e+00"," 1.612903e+00","-2.181025e+00"," 3.905478e+00"," 3.985551e+00","-8.007336e-02",NA,NA,NA," 8.578000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.730000e+01",NA," 2.290000e+01","-5.800000e+00"," 5.230000e+01","-3.960000e+01"," 1.240996e+02"," 7.453237e+01"," 1.507100e+00"," 8.079553e-01",NA,NA,NA," 1.526211e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 7.736944e-01"," 5.920663e-01",NA,NA," 7.812653e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.000000e+00",NA,NA," 7.010000e+00"," 1.015000e+01"," 6.681000e+00",NA,NA,NA," 1.015600e+03"," 1.010793e+02"," 9.968904e+01",NA," 7.320000e+00"," 1.385498e+05"," 9.939497e+01"," 9.781627e+01",NA,NA,NA,"-1.160332e+00"," 5.577993e+01"," 3.049327e+00",NA,NA," 8.393270e+01"," 1.946903e+00"," 6.785083e+01"," 4.913181e+00"," 2.678571e+00"," 1.449275e+00"," 4.570702e+00"," 4.601107e+00","-3.040479e-02",NA,NA,NA," 8.459000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.300000e+00",NA," 2.490000e+01"," 6.200000e+00"," 5.130000e+01","-2.860000e+01"," 1.244519e+02"," 7.441907e+01"," 1.470300e+00"," 6.165228e-01",NA,NA,NA," 3.267974e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 6.397953e-01"," 5.885815e-02",NA,NA," 6.949413e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.000000e+00",NA,NA," 6.980000e+00"," 1.019000e+01"," 6.742000e+00",NA,NA,NA," 1.020100e+03"," 1.020190e+02"," 1.000663e+02",NA," 7.780000e+00"," 1.416955e+05"," 1.001692e+02"," 9.804098e+01",NA,NA,NA," 9.071533e-01"," 5.957080e+01","-1.740644e+00",NA,NA," 8.523339e+01","-2.170139e+00"," 6.266683e+01"," 2.270453e+00","-2.705314e+00"," 3.846154e+00"," 4.216339e+00"," 4.200205e+00"," 1.613453e-02",NA,NA,NA," 8.349000e+01",NA,NA,NA,NA,NA,NA,NA
"X1975M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 6.200000e+00",NA," 3.300000e+00","-9.900000e+00"," 3.190000e+01"," 2.420000e+01"," 3.530000e+01","-3.060000e+01"," 1.240754e+02"," 7.543883e+01"," 1.462400e+00"," 6.740196e-01",NA,NA,NA," 1.302932e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.721551e-01"," 1.941176e+00",NA,NA," 4.319753e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.000000e+00",NA,NA," 6.750000e+00"," 1.018000e+01"," 6.452000e+00",NA,NA,NA," 1.009700e+03"," 1.026710e+02"," 1.004572e+02",NA," 7.590000e+00"," 1.501122e+05"," 1.008186e+02"," 9.828971e+01",NA,NA,NA," 3.172979e-01"," 6.567558e+01"," 5.137290e+00",NA,NA," 8.117830e+01"," 5.678793e+00"," 8.321934e+01"," 5.939990e+00"," 2.979146e-01","-1.058201e+00"," 4.674946e+00"," 4.865943e+00","-1.909971e-01",NA,NA,NA," 8.468000e+01",NA,NA,NA,NA,NA,NA,NA
"X1976M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.200000e+00",NA," 2.300000e+00","-1.190000e+01"," 2.990000e+01"," 2.420000e+01"," 3.830000e+01","-3.160000e+01"," 1.237511e+02"," 7.568405e+01"," 1.465200e+00"," 0.000000e+00",NA,NA,NA," 3.773585e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.074589e+00"," 1.788806e+00",NA,NA," 1.264346e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.000000e+00",NA,NA," 6.410000e+00"," 1.016000e+01"," 6.363000e+00",NA,NA,NA," 1.017400e+03"," 1.030086e+02"," 1.008368e+02",NA," 7.370000e+00"," 1.634413e+05"," 1.013047e+02"," 9.854036e+01",NA,NA,NA," 6.325631e-01"," 6.439554e+01"," 2.527380e-01",NA,NA," 8.538641e+01"," 7.556675e-01"," 6.399723e+01"," 8.879446e+00"," 4.950495e-01"," 2.780749e+00"," 4.238822e+00"," 4.538690e+00","-2.998682e-01",NA,NA,NA," 8.012000e+01",NA,NA,NA,NA,NA,NA,NA
"X1976M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.800000e+00",NA," 8.300000e+00","-1.690000e+01"," 1.990000e+01"," 1.720000e+01"," 3.330000e+01","-2.860000e+01"," 1.246209e+02"," 7.558427e+01"," 1.461400e+00"," 2.008521e+00",NA,NA,NA," 4.388715e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 6.879300e-01"," 0.000000e+00",NA,NA," 4.425171e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.000000e+00",NA,NA," 7.430000e+00"," 1.016000e+01"," 7.200000e+00",NA,NA,NA," 9.780000e+02"," 1.030960e+02"," 1.011412e+02",NA," 7.830000e+00"," 1.447151e+05"," 1.016193e+02"," 9.877244e+01",NA,NA,NA," 9.952901e-01"," 6.562634e+01"," 1.680672e-01",NA,NA," 8.974755e+01"," 3.333333e-01"," 6.193281e+01","-1.145747e+01","-1.773399e+00"," 5.098855e+00"," 4.697722e+00"," 4.855462e+00","-1.577393e-01",NA,NA,NA," 8.437000e+01",NA,NA,NA,NA,NA,NA,NA
"X1976M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.870000e+00",NA," 1.300000e+00","-1.590000e+01"," 2.290000e+01"," 2.220000e+01"," 4.230000e+01","-2.660000e+01"," 1.224929e+02"," 7.819033e+01"," 1.404900e+00"," 1.014320e+00",NA,NA,NA," 6.866417e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 8.695652e-01"," 3.854875e+00",NA,NA," 5.777567e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.000000e+00",NA,NA," 7.840000e+00"," 1.029000e+01"," 7.633000e+00",NA,NA,NA," 9.382000e+02"," 1.030410e+02"," 1.013462e+02",NA," 7.680000e+00"," 1.443670e+05"," 1.018102e+02"," 9.896966e+01",NA,NA,NA," 1.711608e+00"," 6.154008e+01"," 1.090604e+00",NA,NA," 9.227242e+01"," 9.136213e-01"," 6.743795e+01","-2.405647e-01","-3.009027e-01","-2.772277e+00"," 5.057857e+00"," 5.380556e+00","-3.226993e-01",NA,NA,NA," 8.594000e+01",NA,NA,NA,NA,NA,NA,NA
