"","X19806","X19807","X19808","X19809","X19810","X19811","X19812","X19813","X19814","X19815","X19816","X19817","X19820","X19821","X19822","X19824","X19825","X19826","X19827","X19835","X19837","X19840","X19842","X19847","X19852","X19857","X19861","X19864","X19867","X19870","X19873","X19877","X19882","X19887","X19891","X19895","X19900","X19905","X19910","X19915","X19920","X19925","X19928","X19934","X19938","X19944","X19947","X19950","X19954","X19958","X19962","X19978","X19982","X19986","X19993","X19997","X20001","X20005","X20009","X20013","X20016","X20019","X20022","X20027","X20030","X20031","X20032","X20033","X20034","X20035","X20042","X20043","X20175","X20181","X20187","X20305","X20307","X20311","X20313","X20315","X20318","X20319","X20322","X20323","X20327","X20410","X20416","X20422","X20675","X20715","X20718","X20723","X20725","X20729","X20731","X20735","X20835","X20842","X20847","X20866","X20873","X20880","X13","X14","X15","X20","X25","X30","X35","X42","X47","X52"
"X1999M03","-6.100000e+00","-1.360000e+01","-1.200000e+00","-2.590000e+01"," 1.870000e+01"," 6.900000e+00"," 1.100000e+00","-3.300000e+00"," 1.080000e+01","-5.900000e+00"," 1.800000e+01","-2.286681e+01","-3.350000e+01"," 2.000000e+01","-3.668884e+01","-1.191159e+01","-3.190000e+01","-2.540000e+01","-5.030000e+01"," 1.102330e+02"," 2.479127e+00"," 1.611500e+00","-7.000000e-01"," 1.800000e+00"," 1.500000e+00"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.600000e+00"," 0.000000e+00"," 1.500000e+00"," 5.800000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01","-3.000000e-01"," 5.000000e-01"," 3.139013e+00"," 8.000000e-01"," 4.018889e-02"," 2.604167e-01"," 1.877322e-01"," 1.594896e-01","-7.000000e-01"," 1.800000e+00"," 1.500000e+00"," 1.000000e-01"," 1.600000e+00"," 0.000000e+00"," 1.500000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01","-2.000000e-01"," 3.100000e+00"," 2.604167e-01"," 1.000000e-01"," 5.000000e-01"," 3.000000e-01","-5.400000e+00"," 1.400000e+01"," 5.422870e+00"," 4.655400e+00"," 5.566500e+00"," 4.264392e-01"," 6.119054e+01"," 6.389031e+01"," 3.400000e+02"," 7.430000e+02"," 1.083000e+03"," 2.795000e+05"," 1.346600e+03"," 9.890928e+01"," 9.987710e+01"," 1.000295e+02"," 1.253052e+02"," 9.941792e+01"," 2.322497e+02"," 1.008955e+02"," 9.978556e+01"," 1.050000e+01"," 4.308142e+00"," 5.300000e+00"," 1.096491e-01"," 1.156000e+02"," 8.888889e-01"," 4.256331e+02"," 1.483692e+02"," 1.235079e+02"," 9.762901e-01"," 1.029334e+02"," 8.185948e+01"," 5.025126e-01"," 2.624663e+00"," 2.395907e+01"," 2.807231e+01","-4.113234e+00"," 1.220600e+04"," 7.552000e+03"," 9.272000e+03"," 1.731100e+02"," 1.468000e+01"," 4.600000e+00"," 3.456293e+00"," 7.890000e+01"," 2.350000e+11"," 7.089000e+01"
"X1999M04","-8.900000e+00","-6.000000e+00"," 7.000000e+00","-1.910000e+01"," 2.530000e+01"," 6.100000e+00","-5.400000e+00","-7.500000e+00"," 6.300000e+00","-4.600000e+00"," 2.310000e+01","-1.766059e+01","-2.480000e+01"," 1.900000e+01","-3.063108e+01","-3.350697e+00","-3.210000e+01","-1.600000e+01","-4.420000e+01"," 1.104765e+02"," 3.867130e+00"," 1.612500e+00","-5.000000e-01"," 7.000000e-01","-5.000000e-01"," 1.000000e+00"," 1.800000e+00"," 3.000000e-01"," 1.000000e-01"," 4.200000e+00","-1.000000e-01","-1.500000e+00"," 2.000000e-01"," 1.700000e+00"," 5.200000e+00","-3.000000e-01"," 5.000000e-01"," 1.000000e-01"," 5.000000e-01"," 8.000000e-01"," 5.000000e-01"," 2.608696e+00"," 1.000000e-01"," 1.299588e+00"," 3.896104e-01"," 6.771795e-01"," 7.961783e-01","-5.000000e-01"," 7.000000e-01","-5.000000e-01"," 1.200000e+00","-1.500000e+00"," 2.000000e-01"," 1.700000e+00","-3.000000e-01"," 5.000000e-01"," 1.000000e-01"," 5.000000e-01"," 8.000000e-01"," 2.700000e+00"," 3.896104e-01"," 9.000000e-01"," 4.000000e-01"," 2.000000e-01","-3.200000e+00"," 1.490000e+01"," 5.317730e+00"," 4.592000e+00"," 5.329500e+00"," 3.184713e-01"," 6.145148e+01"," 6.123092e+01"," 3.220000e+02"," 7.330000e+02"," 1.055000e+03"," 2.957000e+05"," 1.320100e+03"," 9.931542e+01"," 1.000246e+02"," 9.999061e+01"," 1.303232e+02"," 9.933481e+01"," 2.096004e+02"," 1.013118e+02"," 9.978586e+01"," 1.010000e+01"," 4.123240e+00"," 5.100000e+00"," 4.381161e-01"," 1.141000e+02","-3.303965e-01"," 4.237682e+02"," 1.114539e+02"," 1.081671e+02","-4.143646e-01"," 8.394766e+01","-9.752110e+00"," 0.000000e+00"," 4.722622e+00"," 2.080155e+01"," 2.543267e+01","-4.631119e+00","-6.444000e+03"," 4.280000e+02"," 1.770000e+03"," 1.780100e+02"," 1.731000e+01"," 4.540000e+00"," 3.888658e+00"," 7.883333e+01"," 2.360000e+11"," 7.103333e+01"
"X1999M05","-4.800000e+00","-1.130000e+01"," 1.700000e+00","-2.420000e+01"," 2.570000e+01"," 9.500000e+00","-1.600000e+00","-4.500000e+00"," 1.220000e+01"," 2.400000e+00"," 2.140000e+01","-5.518171e+00","-2.480000e+01"," 1.500000e+01","-2.305108e+01"," 2.149656e+01","-1.180000e+01","-1.910000e+01","-4.170000e+01"," 1.114864e+02"," 1.257345e+00"," 1.604200e+00"," 6.000000e-01"," 1.000000e-01"," 8.000000e-01","-1.000000e-01"," 1.000000e-01","-1.000000e-01"," 1.000000e-01"," 0.000000e+00","-3.000000e-01"," 1.000000e+00"," 3.000000e-01"," 0.000000e+00"," 0.000000e+00","-6.000000e-01"," 2.000000e-01"," 0.000000e+00"," 4.000000e-01"," 2.000000e-01"," 2.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.526808e-01"," 2.587322e-01"," 1.592378e-01"," 1.579779e-01"," 6.000000e-01"," 2.000000e-01"," 8.000000e-01"," 0.000000e+00"," 1.000000e+00"," 2.000000e-01"," 0.000000e+00","-6.000000e-01"," 2.000000e-01"," 0.000000e+00"," 4.000000e-01"," 2.000000e-01","-1.000000e-01"," 2.587322e-01"," 3.000000e-01"," 3.000000e-01","-4.000000e-01","-5.500000e+00"," 2.260000e+01"," 5.348750e+00"," 4.906800e+00"," 5.268900e+00"," 2.116402e-01"," 6.177766e+01"," 6.142551e+01"," 3.380000e+02"," 7.090000e+02"," 1.047000e+03"," 3.046000e+05"," 1.275600e+03"," 9.971717e+01"," 1.001275e+02"," 9.995458e+01"," 1.285899e+02"," 9.929441e+01"," 1.977707e+02"," 1.016310e+02"," 9.982934e+01"," 1.070000e+01"," 4.061331e+00"," 5.100000e+00"," 0.000000e+00"," 1.127000e+02"," 7.734807e-01"," 4.181735e+02"," 1.140834e+02"," 1.076785e+02"," 1.386963e+00"," 8.415291e+01","-5.643932e+00"," 1.166667e+00","-2.133607e+00"," 2.083586e+01"," 2.417815e+01","-3.342286e+00"," 3.555000e+03"," 7.637000e+03"," 8.168000e+03"," 1.675300e+02"," 1.772000e+01"," 4.830000e+00"," 4.321023e+00"," 7.876667e+01"," 2.380000e+11"," 7.117667e+01"
"X1999M06","-9.000000e-01","-1.300000e+01"," 2.500000e+00","-2.850000e+01"," 2.640000e+01"," 6.800000e+00","-3.700000e+00","-6.300000e+00"," 1.000000e-01"," 4.900000e+00"," 2.190000e+01","-1.155185e+01","-2.470000e+01"," 1.600000e+01","-2.719901e+01"," 8.543461e+00","-1.510000e+01","-1.250000e+01","-4.270000e+01"," 1.114892e+02"," 3.506850e+00"," 1.574900e+00","-6.000000e-01"," 5.000000e-01","-1.000000e-01","-1.000000e-01"," 0.000000e+00","-1.000000e-01"," 5.000000e-01"," 0.000000e+00","-1.000000e-01","-7.000000e-01"," 0.000000e+00","-1.000000e-01","-4.000000e-01","-5.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 3.000000e-01","-1.000000e-01","-2.118644e-01","-3.000000e-01"," 1.187907e-01"," 0.000000e+00"," 1.669894e-01"," 1.577287e-01","-6.000000e-01"," 5.000000e-01","-1.000000e-01"," 1.000000e-01","-8.000000e-01","-1.000000e-01","-1.000000e-01","-5.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 3.000000e-01","-2.000000e-01"," 0.000000e+00"," 2.000000e-01","-1.000000e-01"," 1.000000e-01","-3.900000e+00"," 1.670000e+01"," 5.221140e+00"," 5.171600e+00"," 4.897200e+00"," 5.279831e-01"," 6.216907e+01"," 6.207414e+01"," 3.580000e+02"," 6.850000e+02"," 1.043000e+03"," 3.056000e+05"," 1.244700e+03"," 1.000746e+02"," 1.002022e+02"," 9.990343e+01"," 1.292949e+02"," 9.929307e+01"," 2.161940e+02"," 1.018465e+02"," 9.992430e+01"," 1.200000e+01"," 3.979918e+00"," 5.300000e+00","-1.090513e-01"," 1.123000e+02","-5.482456e-01"," 4.088491e+02"," 1.344121e+02"," 1.170589e+02","-5.471956e-01"," 9.564697e+01"," 9.315495e+00"," 3.294893e-01"," 1.641653e+00"," 2.219153e+01"," 2.692698e+01","-4.735449e+00"," 1.368000e+04"," 5.639000e+03","-2.319000e+03"," 1.655800e+02"," 1.792000e+01"," 5.090000e+00"," 4.753388e+00"," 7.870000e+01"," 2.400000e+11"," 7.132000e+01"
"X1999M07","-3.400000e+00","-6.200000e+00"," 8.600000e+00","-2.090000e+01"," 2.260000e+01"," 2.640000e+01"," 2.600000e+00"," 3.800000e+00"," 6.300000e+00","-4.300000e+00"," 1.770000e+01","-1.577206e+01","-2.240000e+01"," 1.900000e+01","-2.513412e+01","-3.182071e+00","-1.700000e+01","-1.630000e+01","-3.520000e+01"," 1.097388e+02"," 4.347214e+00"," 1.619000e+00","-9.000000e-01"," 6.000000e-01","-5.700000e+00"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 4.000000e-01"," 0.000000e+00"," 3.000000e-01","-1.500000e+00"," 3.000000e-01"," 1.000000e-01"," 1.400000e+00","-4.000000e-01","-3.000000e-01"," 1.000000e-01"," 2.000000e-01"," 5.000000e-01","-4.000000e-01"," 8.492569e-01","-1.100000e+00"," 1.918171e-01","-9.032258e-01"," 1.493179e-01"," 1.574803e-01","-9.000000e-01"," 6.000000e-01","-5.700000e+00"," 2.000000e-01","-1.600000e+00"," 3.000000e-01"," 1.000000e-01","-5.000000e-01","-3.000000e-01"," 1.000000e-01"," 2.000000e-01"," 5.000000e-01"," 9.000000e-01","-9.032258e-01"," 2.000000e-01","-6.000000e-01","-3.000000e-01","-6.600000e+00"," 1.770000e+01"," 5.166880e+00"," 5.372100e+00"," 4.997000e+00"," 5.252101e-01"," 6.236477e+01"," 6.220386e+01"," 3.860000e+02"," 6.770000e+02"," 1.063000e+03"," 3.078000e+05"," 1.263600e+03"," 1.003801e+02"," 1.002611e+02"," 9.984483e+01"," 1.277926e+02"," 9.933101e+01"," 2.510206e+02"," 1.019330e+02"," 1.000622e+02"," 1.270000e+01"," 3.968181e+00"," 5.400000e+00"," 4.366812e-01"," 1.080000e+02"," 1.543550e+00"," 4.222324e+02"," 1.139823e+02"," 1.109030e+02"," 2.063274e+00"," 8.620542e+01"," 1.610895e+01"," 0.000000e+00","-4.654515e-02"," 2.161133e+01"," 2.684969e+01","-5.238357e+00","-5.170000e+03","-3.024000e+03","-1.493000e+03"," 1.577800e+02"," 2.010000e+01"," 5.270000e+00"," 4.545910e+00"," 7.836667e+01"," 2.400000e+11"," 7.078000e+01"
"X1999M08"," 3.100000e+00","-7.900000e+00"," 2.600000e+00","-1.830000e+01"," 2.270000e+01"," 1.550000e+01","-7.000000e+00","-4.700000e+00"," 2.180000e+01"," 2.240000e+01"," 2.260000e+01","-6.850367e+00","-2.230000e+01"," 1.300000e+01","-2.353940e+01"," 1.598830e+01","-1.090000e+01","-1.150000e+01","-3.340000e+01"," 1.101666e+02"," 1.678377e+00"," 1.603700e+00","-3.000000e-01"," 3.000000e-01"," 1.900000e+00"," 1.000000e-01"," 2.000000e-01"," 2.000000e-01"," 3.000000e-01"," 0.000000e+00"," 1.000000e-01"," 7.000000e-01"," 5.000000e-01"," 5.000000e-01"," 2.700000e+00"," 2.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 3.000000e-01"," 1.473684e+00"," 4.000000e-01"," 1.914499e-01"," 2.604167e-01"," 1.490953e-01"," 1.572327e-01","-3.000000e-01"," 3.000000e-01"," 1.900000e+00"," 2.000000e-01"," 8.000000e-01"," 6.000000e-01"," 5.000000e-01"," 2.000000e-01","-1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 1.500000e+00"," 2.604167e-01"," 2.000000e-01"," 3.000000e-01"," 1.400000e+00","-1.000000e+00"," 1.560000e+01"," 5.254090e+00"," 5.431200e+00"," 4.841900e+00"," 5.224660e-01"," 6.269095e+01"," 6.129578e+01"," 3.780000e+02"," 6.820000e+02"," 1.060000e+03"," 3.158000e+05"," 1.263200e+03"," 1.006322e+02"," 1.003155e+02"," 9.980146e+01"," 1.231577e+02"," 9.940743e+01"," 3.993816e+01"," 1.018729e+02"," 1.002269e+02"," 1.220000e+01"," 4.083310e+00"," 5.500000e+00"," 2.173913e-01"," 1.063000e+02"," 7.600434e-01"," 4.211354e+02"," 1.180278e+02"," 1.065060e+02"," 1.212938e+00"," 8.210040e+01","-8.408969e+01"," 4.926108e-01","-3.299515e+00"," 2.118119e+01"," 2.507227e+01","-3.891085e+00"," 5.402000e+03","-1.419000e+03"," 2.326000e+03"," 1.584600e+02"," 2.128000e+01"," 5.310000e+00"," 4.338433e+00"," 7.803333e+01"," 2.410000e+11"," 7.024000e+01"
"X1999M09","-3.000000e-01","-8.800000e+00"," 2.000000e-01","-1.770000e+01"," 2.670000e+01"," 2.440000e+01"," 7.200000e+00"," 3.500000e+00"," 2.110000e+01"," 1.480000e+01"," 2.130000e+01","-1.579621e+00","-2.220000e+01"," 8.000000e+00","-1.362766e+01"," 1.688880e+01","-1.070000e+01","-1.140000e+01","-2.810000e+01"," 1.117600e+02"," 3.499094e+00"," 1.646500e+00","-2.000000e-01","-1.000000e-01"," 4.200000e+00"," 1.000000e-01"," 3.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 3.000000e-01"," 8.000000e-01"," 6.000000e-01","-2.000000e-01","-1.000000e-01","-5.000000e-01"," 1.000000e-01"," 5.200000e+00"," 2.000000e-01","-1.000000e-01"," 3.000000e-01"," 0.000000e+00"," 4.000000e-01"," 2.245730e-01"," 6.493506e-01"," 1.409056e-01"," 1.569859e-01","-2.000000e-01","-1.000000e-01"," 4.200000e+00"," 2.000000e-01"," 8.000000e-01"," 6.000000e-01","-2.000000e-01","-5.000000e-01"," 1.000000e-01"," 5.200000e+00"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 6.493506e-01"," 4.000000e-01"," 4.000000e-01","-5.000000e-01","-6.000000e+00"," 2.270000e+01"," 5.410700e+00"," 5.690900e+00"," 4.919000e+00"," 3.118503e-01"," 6.288665e+01"," 6.129578e+01"," 3.400000e+02"," 6.660000e+02"," 1.006000e+03"," 3.147000e+05"," 1.224000e+03"," 1.008120e+02"," 1.003626e+02"," 9.977886e+01"," 1.214303e+02"," 9.951596e+01"," 2.387703e+02"," 1.016972e+02"," 1.004011e+02"," 1.190000e+01"," 4.143848e+00"," 5.400000e+00"," 3.253796e-01"," 9.800000e+01"," 6.465517e-01"," 4.129079e+02"," 1.453350e+02"," 1.185246e+02"," 1.731025e+00"," 1.001625e+02"," 4.978501e+02","-1.633987e-01","-1.513034e+00"," 2.445487e+01"," 2.776557e+01","-3.310693e+00"," 6.002000e+03","-9.070000e+02","-2.333000e+03"," 1.815600e+02"," 2.380000e+01"," 5.600000e+00"," 4.130955e+00"," 7.770000e+01"," 2.420000e+11"," 6.970000e+01"
"X1999M10"," 3.900000e+00","-7.400000e+00"," 2.400000e+00","-1.710000e+01"," 2.410000e+01"," 1.260000e+01","-6.200000e+00","-4.100000e+00"," 3.000000e-01"," 5.900000e+00"," 1.870000e+01","-2.707953e+00","-1.330000e+01"," 1.200000e+01","-1.164133e+01"," 1.551747e+01","-7.200000e+00","-1.060000e+01","-1.970000e+01"," 1.124874e+02"," 2.255627e+00"," 1.634000e+00","-2.000000e-01"," 1.000000e-01","-9.000000e-01"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00","-1.000000e-01"," 0.000000e+00"," 3.000000e-01","-7.000000e-01"," 2.000000e-01","-1.000000e-01"," 9.000000e-01","-1.500000e+00"," 5.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01","-1.000000e-01"," 6.224066e-01","-3.000000e-01"," 1.120349e-01","-1.290323e-01"," 1.673848e-01"," 1.567398e-01","-2.000000e-01"," 1.000000e-01","-9.000000e-01"," 1.000000e-01","-7.000000e-01"," 2.000000e-01"," 0.000000e+00","-1.600000e+00"," 4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 3.000000e-01"," 6.000000e-01","-1.290323e-01"," 3.000000e-01","-1.000000e-01"," 1.500000e+00","-8.000000e-01"," 1.520000e+01"," 6.025640e+00"," 5.880100e+00"," 5.062300e+00"," 6.217617e-01"," 6.340853e+01"," 6.162010e+01"," 3.220000e+02"," 6.750000e+02"," 9.970000e+02"," 3.365000e+05"," 1.164900e+03"," 1.009112e+02"," 1.004122e+02"," 9.977225e+01"," 1.196815e+02"," 9.964325e+01"," 1.974311e+02"," 1.014509e+02"," 1.005700e+02"," 1.140000e+01"," 4.170444e+00"," 5.300000e+00"," 1.081081e-01"," 9.590000e+01","-1.070664e-01"," 4.096170e+02"," 1.336030e+02"," 1.146161e+02"," 0.000000e+00"," 9.318396e+01","-1.731337e+01"," 3.273322e-01","-7.477005e-01"," 2.461603e+01"," 2.869018e+01","-4.074149e+00","-7.900000e+01"," 4.500000e+02","-4.470000e+02"," 1.822800e+02"," 2.269000e+01"," 5.780000e+00"," 4.380074e+00"," 7.836667e+01"," 2.430000e+11"," 6.949000e+01"
"X1999M11"," 1.800000e+00","-7.600000e+00"," 2.500000e+00","-1.760000e+01"," 2.580000e+01"," 1.820000e+01","-6.000000e+00","-3.600000e+00"," 1.860000e+01"," 1.580000e+01"," 2.290000e+01","-4.376280e+00","-1.290000e+01"," 9.000000e+00","-1.545322e+01"," 1.132438e+01","-4.800000e+00","-6.000000e+00","-2.670000e+01"," 1.124340e+02"," 2.582424e+00"," 1.594500e+00"," 4.000000e-01","-3.000000e-01"," 3.000000e-01"," 2.000000e-01"," 1.000000e-01"," 2.000000e-01"," 5.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.300000e+00"," 3.000000e-01","-4.000000e-01","-4.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 2.000000e-01","-2.061856e-01"," 1.000000e-01"," 1.177995e-01"," 1.291990e-01"," 1.657034e-01"," 1.564945e-01"," 4.000000e-01","-4.000000e-01"," 3.000000e-01"," 2.000000e-01"," 1.300000e+00"," 4.000000e-01","-4.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00","-2.000000e-01"," 1.291990e-01"," 2.000000e-01"," 1.000000e-01","-2.000000e-01","-5.800000e+00"," 2.360000e+01"," 5.872500e+00"," 5.314500e+00"," 5.251300e+00"," 4.119464e-01"," 6.360424e+01"," 6.213900e+01"," 3.100000e+02"," 6.630000e+02"," 9.730000e+02"," 3.385000e+05"," 1.147200e+03"," 1.009318e+02"," 1.004470e+02"," 9.978490e+01"," 1.261635e+02"," 9.976837e+01"," 1.904812e+02"," 1.012120e+02"," 1.007218e+02"," 1.070000e+01"," 3.930803e+00"," 5.000000e+00"," 0.000000e+00"," 9.240000e+01"," 9.646302e-01"," 4.013895e+02"," 1.458407e+02"," 1.195017e+02"," 1.570681e+00"," 9.862311e+01","-3.520203e+00"," 4.893964e-01"," 6.856964e+00"," 2.498710e+01"," 2.888634e+01","-3.899238e+00"," 8.655000e+03"," 5.089000e+03"," 1.467900e+04"," 1.829300e+02"," 2.500000e+01"," 5.230000e+00"," 4.629193e+00"," 7.903333e+01"," 2.430000e+11"," 6.928000e+01"
"X1999M12","-4.900000e+00","-9.000000e+00"," 4.000000e+00","-2.200000e+01"," 2.750000e+01"," 2.790000e+01","-9.500000e+00"," 8.000000e-01"," 8.400000e+00","-6.300000e+00"," 1.600000e+01","-2.256711e+00","-1.260000e+01"," 9.000000e+00","-1.671905e+01"," 1.894892e+01"," 5.700000e+00","-1.190000e+01","-2.660000e+01"," 1.132620e+02"," 3.536471e+00"," 1.616400e+00"," 2.000000e-01","-4.000000e-01","-8.000000e-01"," 4.000000e-01"," 2.000000e-01"," 4.000000e-01"," 4.000000e-01"," 0.000000e+00"," 7.000000e-01"," 2.000000e+00","-1.000000e-01"," 4.000000e-01"," 2.600000e+00"," 6.000000e-01","-1.000000e-01"," 0.000000e+00"," 1.000000e-01","-1.000000e-01"," 3.000000e-01"," 1.652893e+00"," 3.000000e-01"," 3.412166e-01"," 1.290323e-01"," 3.056691e-01"," 3.125000e-01"," 1.000000e-01","-4.000000e-01","-8.000000e-01"," 3.000000e-01"," 2.000000e+00","-1.000000e-01"," 4.000000e-01"," 6.000000e-01","-1.000000e-01"," 0.000000e+00"," 1.000000e-01","-1.000000e-01"," 1.700000e+00"," 1.290323e-01"," 1.000000e-01"," 2.000000e-01"," 3.500000e+00"," 5.000000e-01"," 1.710000e+01"," 6.055310e+00"," 5.389000e+00"," 4.781400e+00"," 5.128205e-01"," 6.445230e+01"," 6.512271e+01"," 3.170000e+02"," 6.920000e+02"," 1.009000e+03"," 3.474000e+05"," 1.140600e+03"," 1.008826e+02"," 1.004553e+02"," 9.982786e+01"," 1.281398e+02"," 9.988440e+01"," 1.802944e+02"," 1.010160e+02"," 1.008471e+02"," 1.080000e+01"," 3.872375e+00"," 5.000000e+00"," 3.239741e-01"," 8.900000e+01","-1.380042e+00"," 3.648597e+02"," 1.388622e+02"," 9.995929e+01","-5.154639e-01"," 9.369708e+01","-5.347895e+00"," 4.870130e-01"," 3.581040e+00"," 2.298510e+01"," 2.622876e+01","-3.243656e+00","-9.131000e+03"," 4.509000e+03","-1.055200e+04"," 1.800900e+02"," 2.610000e+01"," 5.360000e+00"," 4.878311e+00"," 7.970000e+01"," 2.440000e+11"," 6.907000e+01"
"X2000M01","-1.300000e+00","-6.900000e+00"," 3.900000e+00","-1.770000e+01"," 2.570000e+01"," 1.800000e+01"," 3.500000e+00"," 4.000000e-01"," 9.800000e+00"," 3.100000e+00"," 2.030000e+01","-2.744717e+00","-1.130000e+01"," 8.000000e+00","-1.222710e+01"," 1.199295e+01"," 8.200000e+00","-8.100000e+00","-2.060000e+01"," 1.140630e+02"," 6.533585e-01"," 1.623700e+00","-1.000000e-01"," 9.000000e-01","-7.700000e+00"," 3.000000e-01"," 2.000000e-01"," 4.000000e-01"," 7.000000e-01"," 0.000000e+00","-2.000000e-01","-5.000000e+00"," 3.000000e-01","-4.000000e-01","-2.000000e-01"," 0.000000e+00","-1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00","-7.000000e-01","-2.032520e-01","-1.800000e+00"," 3.196829e-01","-1.288660e+00"," 4.775542e-01"," 3.115265e-01","-1.000000e-01"," 9.000000e-01","-7.800000e+00"," 2.000000e-01","-5.100000e+00"," 2.000000e-01","-4.000000e-01"," 0.000000e+00","-1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00","-2.000000e-01","-1.288660e+00"," 3.000000e-01","-9.000000e-01"," 3.200000e+00","-1.000000e+00"," 1.790000e+01"," 6.136320e+00"," 5.822700e+00"," 5.352700e+00"," 1.938776e+00"," 6.379995e+01"," 6.407956e+01"," 3.040000e+02"," 6.870000e+02"," 9.910000e+02"," 3.403000e+05"," 1.236400e+03"," 1.007718e+02"," 1.003962e+02"," 9.991381e+01"," 1.219211e+02"," 9.998525e+01"," 1.986758e+02"," 1.008638e+02"," 1.009405e+02"," 1.110000e+01"," 3.921213e+00"," 5.100000e+00"," 1.076426e-01"," 8.760000e+01"," 4.305705e-01"," 3.267940e+02"," 1.196460e+02"," 1.023044e+02"," 1.165803e+00"," 8.435816e+01"," 1.019521e+01"," 2.261712e+00","-3.368840e+00"," 2.176766e+01"," 2.711090e+01","-5.343245e+00"," 1.229200e+04","-3.099000e+03","-1.110000e+03"," 1.747800e+02"," 2.726000e+01"," 5.830000e+00"," 4.971072e+00"," 8.026667e+01"," 2.450000e+11"," 7.026000e+01"
"X2000M02","-7.600000e+00","-1.110000e+01","-2.000000e+00","-2.010000e+01"," 2.420000e+01"," 2.910000e+01","-3.400000e+00"," 3.200000e+00"," 1.310000e+01"," 1.660000e+01"," 1.610000e+01","-5.151341e+00","-1.090000e+01"," 9.000000e+00","-1.313710e+01"," 6.683076e+00"," 3.600000e+00","-5.800000e+00","-1.560000e+01"," 1.135562e+02"," 1.689133e+00"," 1.592700e+00"," 0.000000e+00"," 6.000000e-01"," 1.500000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 5.000000e-01"," 1.000000e-01"," 8.000000e-01","-1.000000e-01","-5.000000e-01"," 0.000000e+00"," 0.000000e+00"," 3.000000e-01","-2.000000e-01"," 3.000000e-01"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 3.916449e-01"," 1.847771e-01"," 1.552795e-01"," 0.000000e+00"," 5.000000e-01"," 1.500000e+00"," 0.000000e+00"," 5.000000e-01"," 1.000000e-01"," 8.000000e-01","-5.000000e-01"," 0.000000e+00"," 0.000000e+00"," 3.000000e-01","-3.000000e-01"," 0.000000e+00"," 3.916449e-01"," 1.000000e-01"," 3.000000e-01"," 1.300000e+00","-5.500000e+00"," 2.300000e+01"," 6.237810e+00"," 5.634700e+00"," 5.840800e+00","-1.901902e+00"," 6.210383e+01"," 6.557129e+01"," 3.160000e+02"," 6.830000e+02"," 9.990000e+02"," 3.417000e+05"," 1.227000e+03"," 1.006212e+02"," 1.002671e+02"," 1.000664e+02"," 1.128811e+02"," 1.000681e+02"," 1.335829e+02"," 1.007536e+02"," 1.009988e+02"," 1.170000e+01"," 4.050633e+00"," 5.300000e+00"," 0.000000e+00"," 8.420000e+01"," 2.143623e-01"," 3.508182e+02"," 1.358281e+02"," 1.137367e+02"," 3.841229e-01"," 9.318396e+01","-3.276340e+01","-2.053712e+00","-4.849818e+00"," 2.308869e+01"," 2.771366e+01","-4.624971e+00"," 9.270000e+02"," 5.973000e+03"," 1.604400e+04"," 1.860100e+02"," 2.937000e+01"," 5.630000e+00"," 5.063832e+00"," 8.083333e+01"," 2.460000e+11"," 7.145000e+01"
