"","X13692","X13693","X13694","X13695","X13696","X13697","X13698","X13699","X13700","X13701","X13702","X13703","X13706","X13707","X13708","X13710","X13711","X13712","X13713","X13720","X13722","X13724","X13726","X13746","X13806","X13811","X13819","X13823","X13827","X13831","X13834","X13838","X13842","X13846","X13862","X13866","X13870","X13877","X13881","X13885","X13889","X13893","X13897","X13900","X13903","X13906","X13911","X13914","X13915","X13917","X13918","X13919","X14062","X14068","X14074","X14192","X14194","X14200","X14202","X14205","X14207","X14208","X14212","X14295","X14301","X14307","X14568","X14611","X14612","X14617","X14620","X14622","X14626","X14723","X14730","X14740","X14760","X14767","X14774","X1","X2","X3","X16","X21","X26","X34","X37","X41","X46","X51"
"X1963M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 40.01175201","  2.77348823","  0.00000000",NA," -0.07001291",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 97.60000000",NA,NA,NA,"  9.01809906",NA,"101.84032877",NA,NA,NA,NA,NA,NA,NA,NA," -1.03625448",NA,"  8.78487729",NA,NA,"  0.06013677","  0.17164557"," -0.11150880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 40.01175201","  2.77498571","  0.00000000",NA,"  0.56049570",NA,"  0.55555556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 88.00000000",NA,NA,NA,"  8.37923828",NA,"101.84029746",NA,NA,NA,NA,NA,NA,NA,NA,"  1.03811674",NA," -7.08420669",NA,NA,"  0.05468797","  0.18274313"," -0.12805516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 40.0117520","  2.7744866"," -3.8888889",NA," -1.8463524",NA,"  0.2762431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 79.0000000",NA,NA,NA,"  8.2825399",NA,"101.8182040",NA,NA,NA,NA,NA,NA,NA,NA,"  3.1230108",NA," -1.1540233",NA,NA,"  0.0440903","  0.1619477"," -0.1178574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 40.01175201","  2.77498571","  2.50481696",NA,"  1.06477848",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 79.50000000",NA,NA,NA,"  8.41210925",NA,"101.77772360",NA,NA,NA,NA,NA,NA,NA,NA," -3.21488895",NA,"  1.56436711",NA,NA,"  0.03960795","  0.17051249"," -0.13090453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 12.60000000",NA,NA,NA,NA,NA,NA," 40.00935183","  2.77498571","  0.00000000",NA,"  1.03598406",NA,"  2.20385675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 83.60000000",NA,NA,NA,"  7.33030568",NA,"101.71927950",NA,NA,NA,NA,NA,NA,NA,NA,"  8.03138124",NA,"-12.86007505",NA,NA,"  0.05655762","  0.18015451"," -0.12359689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  9.42000000"," -6.20000000"," 13.30000000",NA," 14.40000000",NA,NA," 40.00935183","  2.77498571","  0.00000000",NA," -0.22593825",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 92.10000000",NA,NA,NA,"  7.40320959",NA,"101.64157415",NA,NA,NA,NA,NA,NA,NA,NA," -1.99994073",NA,"  0.99455483",NA,NA,"  0.05280822","  0.16678998"," -0.11398176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," -0.66666667",NA,"  0.83000000"," -3.20000000"," 24.30000000",NA," 12.40000000",NA,NA," 40.00935183","  2.77498571","  0.00000000",NA,"  0.27870936",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 98.90000000",NA,NA,NA,"  9.32852059",NA,"101.54338459",NA,NA,NA,NA,NA,NA,NA,NA,"  0.51399685",NA," 26.00643644",NA,NA,"  0.06938890","  0.16718992"," -0.09780102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.66666667",NA," -3.25000000"," -7.20000000"," 22.30000000",NA," 14.40000000",NA,NA," 40.00695165","  2.77548487","  0.00000000",NA,"  1.25064761",NA,"  0.80862534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110.40000000",NA,NA,NA,"  9.55665690",NA,"101.42469029",NA,NA,NA,NA,NA,NA,NA,NA,"  0.49741144",NA,"  2.44557864",NA,NA,"  0.07944206","  0.17796554"," -0.09852348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1963M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.33333333",NA," 10.40000000"," -0.20000000"," 26.30000000",NA," 16.40000000",NA,NA," 40.00455148","  2.77498571","  0.75187970",NA,"  0.37741953",NA,"  0.26737968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122.30000000",NA,NA,NA,"  9.72094529",NA,"101.28810193",NA,NA,NA,NA,NA,NA,NA,NA,"  2.34611379",NA,"  1.71909895",NA,NA,"  0.09879605","  0.15999360"," -0.06119755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.33333333",NA,"  5.81000000"," -0.20000000"," 17.30000000",NA," 17.40000000",NA,NA," 40.00695165","  2.77498571"," -0.74626866",NA," -0.15380786",NA," -0.53333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109.00000000",NA,NA,NA,"  9.61178902",NA,"101.14058230",NA,NA,NA,NA,NA,NA,NA,NA,"  3.03681941",NA," -1.12289763",NA,NA,"  0.09029097","  0.19026431"," -0.09997334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  3.66666667",NA,"  6.40000000","  1.80000000"," 18.30000000",NA," 19.40000000",NA,NA," 40.00935183","  2.77448655"," -0.75187970",NA,"  0.06846692",NA,"  1.87667560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.40000000",NA,NA,NA," 10.63065265",NA,"100.99069477",NA,NA,NA,NA,NA,NA,NA,NA,"  0.33084583",NA," 10.60014560",NA,NA,"  0.08295340","  0.18145430"," -0.09850091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.66666667",NA,"  5.18000000"," -1.20000000"," 24.30000000",NA," 18.40000000",NA,NA," 40.01175201","  2.77498571","  0.00000000",NA,"  0.30790191",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"124.10000000",NA,NA,NA," 11.00820881",NA,"100.84609654",NA,NA,NA,NA,NA,NA,NA,NA," -5.55360206",NA,"  3.55158024",NA,NA,"  0.08161538","  0.17649450"," -0.09487913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.00000000",NA,"  5.42000000"," -0.20000000"," 25.30000000",NA," 14.40000000",NA,NA," 40.00935183","  2.77498571","  0.75757576",NA,"  0.37516684",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119.30000000",NA,NA,NA," 10.86027545",NA,"100.71115543",NA,NA,NA,NA,NA,NA,NA,NA,"  7.26237192",NA," -1.34384585",NA,NA,"  0.08413654","  0.17873807"," -0.09460153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.66666667",NA,"  5.68000000","  6.80000000"," 30.30000000",NA," 25.40000000",NA,NA," 40.00935183","  2.77498571"," -0.75187970",NA,"  0.25483741",NA,"  1.84210526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116.10000000",NA,NA,NA," 10.82774395",NA,"100.58861234",NA,NA,NA,NA,NA,NA,NA,NA,"  1.46069545",NA," -0.29954581",NA,NA,"  0.07987055","  0.16913961"," -0.08926905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 10.66666667",NA,"  6.37000000","  3.80000000"," 32.30000000",NA," 31.40000000",NA,NA," 40.01175201","  2.77448655","  2.27272727",NA,"  1.33875348",NA,"  0.25839793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112.10000000",NA,NA,NA," 12.19079944",NA,"100.48110666",NA,NA,NA,NA,NA,NA,NA,NA," -0.05292161",NA," 12.58854561",NA,NA,"  0.06548559","  0.18772537"," -0.12223977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 10.00000000",NA,"  6.50000000","  0.80000000"," 29.30000000",NA," 30.40000000",NA,NA," 40.01175201","  2.77398739","  3.14814815",NA,"  2.15721071",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117.00000000",NA,NA,NA," 12.05218029",NA,"100.39252728",NA,NA,NA,NA,NA,NA,NA,NA,"  0.58770886",NA," -1.13708008",NA,NA,"  0.05418808","  0.20225550"," -0.14806742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  8.00000000",NA,"  7.78000000","  1.80000000"," 30.30000000",NA," 29.40000000",NA,NA," 40.01415218","  2.77398739","  2.15439856",NA,"  1.57143233",NA,"  0.51546392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132.20000000",NA,NA,NA," 12.37993498",NA,"100.32592971",NA,NA,NA,NA,NA,NA,NA,NA,"  3.76262497",NA,"  2.71946390",NA,NA,"  0.05513456","  0.18359859"," -0.12846403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  8.33333333",NA,"  7.35000000","  2.80000000"," 27.30000000",NA," 30.40000000",NA,NA," 40.01655236","  2.77398739","  1.40597540",NA,"  0.98307651",NA,"  0.25641026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137.60000000",NA,NA,NA," 12.70321879",NA,"100.28123345",NA,NA,NA,NA,NA,NA,NA,NA," -2.99803883",NA,"  2.61135306",NA,NA,"  0.05696397","  0.17698982"," -0.12002586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  7.66666667",NA," 10.83000000","  0.80000000"," 25.30000000",NA," 33.40000000",NA,NA," 40.01415218","  2.77498571","  2.94627383",NA,"  1.64379551",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143.60000000",NA,NA,NA," 13.53542650",NA,"100.25264032",NA,NA,NA,NA,NA,NA,NA,NA,"  1.40647137",NA,"  6.55115625",NA,NA,"  0.07549553","  0.18399848"," -0.10850295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.00000000",NA,"  9.76000000","  7.80000000"," 23.30000000",NA," 29.40000000",NA,NA," 40.00695165","  2.77548487","  2.02020202",NA,"  2.30805140",NA,"  0.51150895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154.30000000",NA,NA,NA," 13.97053712",NA,"100.23105034",NA,NA,NA,NA,NA,NA,NA,NA,"  5.98645691",NA,"  3.21460586",NA,NA,"  0.09322401","  0.19083092"," -0.09760691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1964M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  7.3333333",NA,"  7.3400000"," -1.2000000"," 17.3000000",NA," 20.4000000",NA,NA," 40.0045515","  2.7754849","  1.4851485",NA,"  1.1663748",NA,"  0.2544529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.1000000",NA,NA,NA," 13.7939214",NA,"100.2062166",NA,NA,NA,NA,NA,NA,NA,NA," -3.8787458",NA," -1.2642011",NA,NA,"  0.1349613","  0.2369405"," -0.1019793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  3.00000000",NA,"  6.76000000","  1.80000000"," 27.30000000",NA," 26.40000000",NA,NA," 40.00695165","  2.77498571","  1.95121951",NA,"  0.98603954",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"179.80000000",NA,NA,NA," 13.13566059",NA,"100.16878580",NA,NA,NA,NA,NA,NA,NA," 35.51437652","  0.11543745"," 39.50342786"," -4.77210815",NA,NA,"  0.06606006","  0.21719495"," -0.15113489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  7.66666667",NA,"  6.52000000"," -1.20000000"," 25.30000000",NA," 25.40000000",NA,NA," 40.00695165","  2.77498571","  1.43540670",NA,"  1.71248471",NA,"  5.07614213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171.50000000",NA,NA,NA," 13.93722813",NA,"100.11237646",NA,NA,NA,NA,NA,"  3.24636184",NA," 34.73704406","  4.47149711"," 42.27458741","  6.10222480",NA,NA,"  0.07422591","  0.20919575"," -0.13496984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.0000000",NA,"  7.1900000","  1.8000000"," 22.3000000",NA," 25.4000000",NA,NA," 40.0117520","  2.7731555","  1.2578616",NA,"  0.7827531",NA,"  0.2415459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161.4000000",NA,NA,NA," 13.9014758",NA,"100.0358159",NA,NA,NA,NA,NA,"  1.8433376",NA," 36.8427822","  0.7154732"," 48.9203189"," -0.2565242",NA,NA,"  0.0780495","  0.2243340"," -0.1462845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.66666667",NA,"  7.37000000"," -0.20000000"," 21.30000000",NA," 26.40000000",NA,NA," 40.08389066","  2.77348823","  1.24223602",NA,"  0.73270805",NA,"  0.48192771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"149.40000000",NA,NA,NA," 14.03865969",NA," 99.94561104",NA,NA,NA,NA,NA," -0.49151362",NA," 36.72895848","  1.63817959"," 47.35438884","  0.98682992",NA,NA,"  0.07546398","  0.26180362"," -0.18633964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.66666667",NA,"  5.62000000"," -4.20000000"," 22.30000000",NA," 11.40000000",NA,NA," 40.01415218","  2.77265630"," -1.22699387",NA,"  0.40733510",NA,"  3.11750600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136.00000000",NA,NA,NA," 14.97022720",NA," 99.85254870",NA,NA,NA,NA,NA,"  2.13102931",NA," 38.82636801","  3.35893966"," 43.82867831","  6.63572976",NA,NA,"  0.07384599","  0.25362899"," -0.17978300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.33333333",NA,"  7.41000000"," -4.20000000"," 20.30000000",NA," 12.40000000",NA,NA," 40.01415218","  2.77265630"," -0.62111801",NA," -0.44915140",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123.10000000",NA,NA,NA," 14.87720137",NA," 99.76854422",NA,NA,NA,NA,NA," -2.17224139",NA," 36.94480704"," -2.57086978"," 42.07568903"," -0.62140561",NA,NA,"  0.06764772","  0.24821383"," -0.18056611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  3.00000000",NA,"  9.54000000"," -4.20000000"," 22.30000000",NA," 10.40000000",NA,NA," 40.01415218","  2.77315546","  0.00000000",NA,"  0.13097507",NA,"  0.23255814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128.50000000",NA,NA,NA," 16.70536354",NA," 99.70359692",NA,NA,NA,NA,NA,"  8.13404511",NA," 37.55765040","  3.75205298"," 46.59983785"," 12.28834730",NA,NA,"  0.07074686","  0.25527852"," -0.18453167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  3.0000000",NA,"  7.1300000"," -3.2000000"," 23.3000000",NA,"  8.4000000",NA,NA," 40.0237529","  2.7731555","  0.0000000",NA,"  0.5087249",NA,"  0.4640371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133.7000000",NA,NA,NA," 13.1612467",NA," 99.6648579",NA,NA,NA,NA,NA," -1.8584037",NA," 35.2784006"," -1.1271774"," 34.7574916","-21.2154429",NA,NA,"  0.0589027","  0.2542345"," -0.1953318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.33333333",NA,"  6.20000000"," -3.20000000"," 22.30000000",NA,"  5.40000000",NA,NA," 40.01415218","  2.77165799","  1.87500000",NA,"  0.95445705",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134.20000000",NA,NA,NA," 16.24542403",NA," 99.65544145",NA,NA,NA,NA,NA,"  0.16957386",NA," 37.55348612","  1.28713929"," 47.38753857"," 23.43377821",NA,NA,"  0.05978326","  0.25832767"," -0.19854441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.33333333",NA,"  5.73000000"," -0.20000000"," 23.30000000",NA,"  7.40000000",NA,NA," 40.02375289","  2.77398739","  0.00000000",NA,"  0.53000303",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142.70000000",NA,NA,NA," 15.85917245",NA," 99.67285877",NA,NA,NA,NA,NA,"  0.75331741",NA," 39.04707490","  2.53793063"," 52.17293883"," -2.37760231",NA,NA,"  0.07947534","  0.26111422"," -0.18163888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.00000000",NA,"  6.76000000"," -3.20000000"," 25.30000000",NA,"  7.40000000",NA,NA," 40.02615307","  2.77398739","  1.99386503",NA,"  2.15160477",NA,"  3.00230947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158.20000000",NA,NA,NA," 16.02344460",NA," 99.71428181",NA,NA,NA,NA,NA,"  1.93785840",NA," 39.48571250","  0.37512921"," 51.24632496","  1.03581788",NA,NA,"  0.09804313","  0.26856090"," -0.17051777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1965M12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.3333333",NA,"  8.1700000"," -2.2000000"," 25.3000000",NA,"  9.4000000",NA,NA," 40.0117520","  2.7734882","  0.6015038",NA,"  0.5719167",NA,"  0.0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"145.8000000",NA,NA,NA," 17.7250679",NA," 99.7813321",NA,NA,NA,NA,NA,"  1.0617265",NA," 39.4829363"," -2.7329192"," 50.3860105"," 10.6195847",NA,NA,"  0.1679464","  0.3053662"," -0.1374198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1966M01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.00000000",NA," 12.56000000"," -2.20000000"," 27.30000000",NA," 11.40000000",NA,NA," 40.01655236","  2.77165799","  0.00000000",NA," -0.18031187",NA,"  0.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154.60000000",NA,NA,NA," 17.94041949",NA," 99.88175569",NA,NA,NA,NA,NA,"  1.45924269",NA," 40.88491092","  6.37532031"," 47.82558857","  1.21495516",NA,NA,"  0.06312687","  0.32838168"," -0.26525481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1966M02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  4.33333333",NA," 10.79000000"," -0.20000000"," 29.30000000",NA," 13.40000000",NA,NA," 40.01895254","  2.77132522"," -1.34529148",NA," -0.08337408",NA,"  2.46636771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159.20000000",NA,NA,NA," 18.63570078",NA,"100.02288351",NA,NA,NA,NA,NA,"  0.31648793",NA," 40.23597713","  1.37346958"," 50.49808820","  3.87550181",NA,NA,"  0.07928662","  0.29053545"," -0.21124883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1966M03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  6.0000000",NA," 11.1400000"," -3.2000000"," 30.3000000",NA," 14.4000000",NA,NA," 40.0213527","  2.7713252","  0.0000000",NA,"  0.0000000",NA," -1.0940919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134.8000000",NA,NA,NA," 19.6325732",NA,"100.2018505",NA,NA,NA,NA,NA,"  5.2189527",NA," 43.7443839","  1.2342512"," 55.0388119","  5.3492617",NA,NA,"  0.1049451","  0.3360321"," -0.2310870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1966M04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  5.3333333",NA," 12.2300000"," -4.2000000"," 26.3000000",NA," 14.4000000",NA,NA," 40.0213527","  2.7713252","  1.9696970",NA,"  0.9595456",NA,"  0.2212389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"126.8000000",NA,NA,NA," 20.2352920",NA,"100.4022203",NA,NA,NA,NA,NA," -2.3318644",NA," 42.1459940","  1.1084637"," 50.1287055","  3.0699940",NA,NA,"  0.1120135","  0.3111402"," -0.1991267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
